company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Deloitte,T&T-Cyber-D&R-AM-Presales Engineer-Gurgaon,Delhi,0.0,"Microsoft Powerpoint, Cloud infrastructure, Microsoft Excel, Visio, TOGAF",4.0,Cybersecurity Specialist
Qualcomm,"Cyber Security Engineer, Senior",Hyderābād,450000.0,"Information security, Analysis skills, Technical writing, Cybersecurity",3.9,Cybersecurity Specialist
Amgen,IS Security Engineer,Hyderābād,0.0,"AWS, Analysis skills, Scripting, Communication skills",4.1,Cybersecurity Specialist
NTT DATA,Security Engineer,Bengaluru,900000.0,"Telephony, Cloud infrastructure, Azure, Oracle, Google Cloud Platform",3.8,Cybersecurity Specialist
Rearc,Cyber Threat Detection Engineer,Remote,0.0,"Go, Cloud architecture, SIEM, Data science, Cybersecurity",4.6,Cybersecurity Specialist
Genpact,Process Associate – Infra / DB / Oracle Sysadmin / Security Engineer,Hyderābād,700000.0,"System administration, Oracle, Ansible, DevOps, LAN",3.9,Cybersecurity Specialist
Helius Technologies,Security Engineer,India,0.0,"Information security, Firewall, AWS, SIEM, Root cause analysis",4.2,Cybersecurity Specialist
HR Tech IND Consulting,Cyber Security Engineer,Chennai,720000.0,"Encryption, Java, SQL, NIST standards, Agile",,Cybersecurity Specialist
Turing,Security Engineer,Bengaluru,600000.0,"PCI, HIPAA, Git, Firewall, Compliance management",4.0,Cybersecurity Specialist
Vault Infosec,Security Engineer,India,0.0,"Technical support, Firewall, IDS, VPN",4.9,Cybersecurity Specialist
Cyber MSI,Cyber Security Engineer,Delhi,0.0,"Penetration testing, Operating systems, NIST standards, Network protocols, ISO 27001",,Cybersecurity Specialist
SHAJIN PRIVATE LIMITED,Security Engineer,Nagercoil,600000.0,"Authentication, Azure, Incident management, Encryption, Information security",,Cybersecurity Specialist
Alliance University,L1 Security Engineer - Threat Monitoring,Bengaluru,650000.0,"SIEM, Cybersecurity, Communication skills",3.4,Cybersecurity Specialist
Fanatics,Staff Security Engineer,Hyderābād,450000.0,"Security analysis, Analysis skills, Splunk, Scripting, APIs",3.3,Cybersecurity Specialist
MNJ Software,Security Engineer,Remote,0.0,"Cisco ISE, TCP, iOS, English, Windows",3.6,Cybersecurity Specialist
TalentXo,Senior Cyber Security Engineer,Gurgaon,950000.0,"Cloud infrastructure, PCI, AWS, Metasploit, Burp Suite",,Cybersecurity Specialist
Perforce,Product Security Engineer,Pune,650000.0,"DevOps, Information security, Product development, Perforce, Communication skills",3.6,Cybersecurity Specialist
LSEG (London Stock Exchange Group),Security Engineer,Bengaluru,750000.0,"Authentication, TCP, Cloud infrastructure, System administration, Customer service",3.8,Cybersecurity Specialist
TAC Security,Cyber Security Engineer,Chandigarh,0.0,"Penetration testing, Configuration management, Java, NIST standards, Burp Suite",3.0,Cybersecurity Specialist
Soffit Infrastructure Services (P) Ltd,Application Security Engineer,Gurgaon,600000.0,"Penetration testing, Authentication, AJAX, XML, Mobile applications",4.3,Cybersecurity Specialist
PowerSchool Group LLC,Associate Information Security Engineer 2,Bengaluru,600000.0,"Azure, Research, Information security, AWS, Analysis skills",3.8,Cybersecurity Specialist
PradeepIT Consulting Services,Cyber Security Engineer,India,0.0,"SAP, Salesforce, ISO 27001",4.5,Cybersecurity Specialist
Tradu,Information Security Engineer,Chennai,700000.0,"Disaster recovery, Information security, Firewall, Computer forensics, SIEM",,Cybersecurity Specialist
Lemongrass Consulting,Security Engineer,India,0.0,"Azure, SAP, Google Cloud Platform, AWS, Analysis skills",4.1,Cybersecurity Specialist
Certcube Labs,Cyber Security Engineer,Delhi,700000.0,"PCI, Information security, Analysis skills, NIST standards, APIs",4.0,Cybersecurity Specialist
Epifi Technologies,Security Engineer,Bengaluru,650000.0,"Cloud infrastructure, JavaScript, APIs",3.3,Cybersecurity Specialist
Flywire,"Security Engineer, Security Operations",Bengaluru,600000.0,"CI/CD, Cloud infrastructure, Operating systems, Go, PCI",4.1,Cybersecurity Specialist
Natobotics Technologies Private Limited,Information Security Engineer,Gurgaon,2000000.0,"Azure, PCI, Encryption, SOX, Information security",,Cybersecurity Specialist
HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED,Cyber Security Collaborative Engineer,Chennai,500000.0,"Encryption, English, Information security, SQL, IDS",4.1,Cybersecurity Specialist
NETENRICH TECHNOLOGIES PVT LTD,Cybersecurity Implementation Engineer,Hyderābād,1200000.0,"Data analysis skills, Information security, Splunk, SIEM, Cybersecurity",4.2,Cybersecurity Specialist
Rapsys Technologies,Cyber Security Engineer (Max Budget - 38 LPA),Bengaluru,650000.0,"Firewall, Nessus, Burp Suite, Nmap, Cybersecurity",4.4,Cybersecurity Specialist
SourceMash Technologies Pvt. Ltd.,Cyber Security Engineer,Mohali,600000.0,"Azure, Microsoft Exchange, Windows, Microsoft Office, Information security",3.4,Cybersecurity Specialist
Secure Network Solutions India,Senior Network Security Engineer,Chennai,700000.0,"SSO, ISO 27001, Cybersecurity, Communication skills",4.4,Cybersecurity Specialist
BMC Software,Staff Information Security Engineer,Pune,900000.0,"Information security, Firewall, AWS, SIEM, SaaS",3.9,Cybersecurity Specialist
Meesho,Security Engineer II,Bengaluru,800000.0,"CI/CD, Kubernetes, Spark, Information security, Analysis skills",3.8,Cybersecurity Specialist
Stryker,Client Engineering Security Engineer,Gurgaon,0.0,"Azure, Microsoft Office, RBAC, Communication skills, Active Directory",4.1,Cybersecurity Specialist
Upstox,Security Engineer II - Cyber Defence,Bengaluru,650000.0,"Firewall, SIEM, Cybersecurity, Leadership, Communication skills",3.8,Cybersecurity Specialist
Luminar,"Security Admin Engineer , Cybersecurity Operations",Bengaluru,0.0,"PCI, Ansible, English, Machine learning, Agile",3.5,Cybersecurity Specialist
NTT DATA,Senior Security Engineer Technical Resolution Group,Bengaluru,900000.0,"Firewall, IDS, Research & development, Communication skills, Juniper",3.8,Cybersecurity Specialist
NielsenIQ,"Engineer, Application Security (Cybersecurity)",Chennai,700000.0,"CI/CD, DevOps, PaaS, Git, Terraform",3.8,Cybersecurity Specialist
APPING TECHNOLOGY SDN BHD,Cyber Security Engineer,Ahmedabad,300000.0,"Azure, PCI, Encryption, Firewall, AWS",,Cybersecurity Specialist
HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED,Cybersecurity Engineer,Chennai,500000.0,"Microsoft Word, Microsoft Excel, Microsoft Office, Computer networking, Communication skills",4.1,Cybersecurity Specialist
Gigamon,Sr. IT Security Engineer - India - Hybrid,India,0.0,"Microsoft Office, Information security, Systems engineering, Cybersecurity, Python",3.6,Cybersecurity Specialist
Emerson,Application Security Engineer,Pune,450000.0,"SAFe, C#, Encryption, .NET, PKI",3.9,Cybersecurity Specialist
Zensar Technologies,Security Engineer CE4 - PS_RB_168 PS_RB_172,India,0.0,"Microsoft Word, TCP, Encryption, Laboratory experience, Firewall",3.9,Cybersecurity Specialist
Flipkart,Lead Security Engineer - GRC,Bengaluru,800000.0,"PCI, Information security, NIST standards, ISO 27001, Communication skills",3.8,Cybersecurity Specialist
Autodesk,Senior Security Engineer (Identity & Access Management),Bengaluru,650000.0,"CI/CD, Azure, Git, Java, RBAC",4.3,Cybersecurity Specialist
ABB,Cybersecurity Engineer,Bengaluru,500000.0,"English, Firewall, NIST standards, IDS, Splunk",4.0,Cybersecurity Specialist
NextGen Healthcare,Sr. Security Engineer,India,0.0,"COSO, Azure, COBIT, PCI, Encryption",2.9,Cybersecurity Specialist
Sundew,Cyber Security Engineer,Calcutta,550000.0,"Encryption, Business analysis, English, SQL, Analysis skills",5.0,Cybersecurity Specialist
SenterSoft Technologies,Senior Security Engineer,Chennai,1650000.0,"Go, Information security, AWS, JavaScript, IDS",,Cybersecurity Specialist
ADCI - Karnataka,"Security Engineer, Application Security",Bengaluru,600000.0,"Encryption, System design, Information security, Java, AWS",3.6,Cybersecurity Specialist
Checkmarx,Security Engineer/Architect,Pune,800000.0,"System administration, Operating systems, Salesforce, Information security, NIST standards",3.9,Cybersecurity Specialist
Cloud Software Group,Senior Cyber Security Engineer,Bengaluru,700000.0,,3.1,Cybersecurity Specialist
AIS InfoSource,IT Security Engineer,Vadodara,450000.0,"TCP, PCI, Encryption, English, Information security",3.6,Cybersecurity Specialist
iServeU,Information Security Engineer,Bhubaneshwar,550000.0,"PCI, Encryption, Solaris, Information security, Firewall",4.3,Cybersecurity Specialist
Atomicwork Inc,Application Security Engineer,Bengaluru,650000.0,"CI/CD, Penetration testing, TCP, Kubernetes, Git",,Cybersecurity Specialist
Leeway Softech,Cyber Security Engineer(Cisa Certified),India,0.0,Cybersecurity,,Cybersecurity Specialist
Amgen,Specialist Security Engineer - Email,Hyderābād,700000.0,"Azure, iOS, English, Windows, Microsoft Office",4.1,Cybersecurity Specialist
Kong,Security Engineer – Vulnerability Management,Bengaluru,600000.0,"CI/CD, Penetration testing, Rust, Go, Kubernetes",3.8,Cybersecurity Specialist
Qualys,Sr Security Engineer,Pune,800000.0,"Windows, IDS, MacOS, Linux, Communication skills",3.7,Cybersecurity Specialist
Optum,Information Security Engineer Consultant,Noida,700000.0,"Information security, Firewall, Network management, Splunk, Computer networking",3.5,Cybersecurity Specialist
SISL Infotech,Information Security Engineer(6 years and above relevant experience),India,0.0,Information security,4.1,Cybersecurity Specialist
"Deltek, Inc.","Manager, Security Engineering",Remote,0.0,"Authentication, Cloud infrastructure, Azure, Software deployment, Microsoft Office",4.5,Cybersecurity Specialist
Xoxoday,Information Security Engineer,Bengaluru,750000.0,"Azure, Encryption, Information security, Firewall, AWS",3.7,Cybersecurity Specialist
Emerson,Cybersecurity Engineer,Pune,450000.0,"Analysis skills, SIEM, Cybersecurity, Communication skills",3.9,Cybersecurity Specialist
Notified,"Security Engineer (SOC, IAM)",Bengaluru,650000.0,"Azure, C#, .NET, Java, AWS",4.4,Cybersecurity Specialist
Orica,Cyber Security Engineer,Hyderābād,750000.0,"System administration, Azure, Windows, Information security, AWS",3.9,Cybersecurity Specialist
Ericsson,Senior IP Security Engineer,Noida,0.0,"Node.js, OSPF, Firewall, Analysis skills, Network protocols",4.0,Cybersecurity Specialist
Secure Network Solutions India,Network Security Engineer,Pune,700000.0,"TCP, OSPF, Firewall, DHCP, SSL",4.4,Cybersecurity Specialist
Huron Consulting Group Inc.,Senior Security Engineer,Bengaluru,850000.0,"TCP, Customer service, Load balancing, OSPF, Windows",4.1,Cybersecurity Specialist
SSquad Global,Cyber Security Content Writer,Remote,0.0,"WordPress, Content management systems, English, Digital marketing, SEO",4.2,Cybersecurity Specialist
