company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
TRINC,Content Writer + Frontend Developer,Remote,90000.0,"CSS, Writing skills, English, Content creation, Technical writing",,Front-End Developer
QuinStreet,Frontend Developer(VUE),Pune,550000.0,"Web accessibility, Web design, CSS, Git, JavaScript",3.7,Front-End Developer
Perfect Web Solutions,Frontend Developer,Thāne,400000.0,"CSS, React, WordPress, PHP, JavaScript",,Front-End Developer
Web Decorum,Frontend Developer,Gurgaon,400000.0,"CSS, Software troubleshooting, React, Git, Responsive web design",,Front-End Developer
Tata Technologies,Frontend Development WebApp,Pune,600000.0,"React, Kubernetes, SAP, Git, Docker",3.7,Front-End Developer
FPLE Technology Pvt Ltd,Senior Frontend Developer,Bengaluru,870000.0,"CSS, Bootstrap, React, Git, Responsive web design",,Front-End Developer
Knack Consulting Services Pvt Ltd,Magento (Frontend developer ),Bengaluru,0.0,"CSS, XML, Magento, Test-driven development, JavaScript",3.8,Front-End Developer
Yash Technologies,React Frontend Developer,Pune,550000.0,"React, AWS, JavaScript, SCSS, Redux",3.7,Front-End Developer
Infosquare global solutions,Front End Developer,Bengaluru,630000.0,"Operating systems, Relational databases, Test automation, NoSQL, J2EE",,Front-End Developer
Wise Software Solutions Pvt Ltd,Frontend developer - React.js Typescript Tailwind,Thiruvananthapuram,1000000.0,"CI/CD, CSS, React, Test-driven development, Docker",3.5,Front-End Developer
Gtect Systems,Frontend HTML Developer,Chennai,0.0,"Adobe Photoshop, Drupal, CSS, Bootstrap, WordPress",,Front-End Developer
Plant-for-the-Planet Foundation,Frontend Developer,Mumbai,700000.0,"Node.js, CSS, React, Git, English",4.4,Front-End Developer
iAppSys Technologies,Front-end Developer,Hyderābād,550000.0,"CSS, Bootstrap, JavaScript, jQuery, HTML",4.1,Front-End Developer
Infogain,Frontend React Developer (Standard),Bengaluru,650000.0,"Backbone.js, Azure, CSS, Bootstrap, React",3.7,Front-End Developer
Polymerize,Frontend Developer,India,0.0,"React, Git, Research, Performance testing, JavaScript",4.5,Front-End Developer
Techrish Solutions,Frontend Developer,India,0.0,"Web design, CSS, React, Git, Visual design",4.4,Front-End Developer
Simbian,Frontend Developer,Remote,0.0,"CSS, React, Git, Responsive web design, JavaScript",,Front-End Developer
The Scalers,Frontend Developer,Bengaluru,4800000.0,"Node.js, CSS, React, Web development, Git",3.8,Front-End Developer
procallisto solutions pvt,Angular Developer,Remote,600000.0,"CSS, Analysis skills, JavaScript, REST, Angular",,Front-End Developer
TechGlobe IT Solutions,Frontend Developer,Delhi,0.0,"Web accessibility, CSS, Bootstrap, WordPress, PHP",4.5,Front-End Developer
Jenoptik AG,Frontend Developer,Bengaluru,750000.0,"Azure, CSS, Software troubleshooting, React, DevOps",3.5,Front-End Developer
NextGrowth Labs,Frontend (React) Developer For Appvector.io - Remote,Remote,600000.0,"Node.js, Software troubleshooting, Bootstrap, React, Git",3.0,Front-End Developer
Swaniti Initiative,Frontend Developer (Angular and React),Noida,600000.0,"CI/CD, CSS, Bootstrap, React, Software deployment",3.3,Front-End Developer
AbhiBus,Reactjs Developer,Hyderābād,550000.0,"React, Responsive web design, Analysis skills, Machine learning, Redux",3.9,Front-End Developer
Naaya Business Ventures Pvt Ltd,Software Developer frontend,India,240000.0,"Node.js, React, SQL, Express.js, JavaScript",,Front-End Developer
Oracle,FrontEnd Senior Developer,Hyderābād,650000.0,"Performance tuning, Cloud infrastructure, Oracle, CSS, Software troubleshooting",3.8,Front-End Developer
Alynn Technologies Private Limited,Frontend Developer (React Js),India,250000.0,"CI/CD, CSS, React, Software deployment, Git",,Front-End Developer
MACS-G Solutions,Frontend Developer,Thāne,400000.0,"CSS, Bootstrap, React, Git, Visual design",1.0,Front-End Developer
Recruiterflow,Frontend Engineer,Bengaluru,950000.0,"Backbone.js, CSS, React, JavaScript, Angular",4.8,Front-End Developer
RupeeX,Front End Developer,Bengaluru,0.0,"CSS, Web development, JavaScript, JSON, jQuery",,Front-End Developer
Jupsoft Technologies Pvt.Ltd.,Front End Developer Intern,Noida,90000.0,"CSS, Bootstrap, Responsive web design, JavaScript, Front-end development",,Front-End Developer
Enosis Solutions Pvt Ltd,Angular Developer,Remote,690000.0,"Node.js, MongoDB, SQL, Angular, TypeScript",,Front-End Developer
Kabam Robotics,Frontend QA Engineer,Remote,1140000.0,"Jira, CI/CD, Kubernetes, Software deployment, Test automation",4.3,Front-End Developer
Elite Edge,Sr. Frontend Developer,Bengaluru,3250000.0,"CI/CD, Cloud infrastructure, React, Databases, AWS",,Front-End Developer
KARAN COMMUNICATIONS,Front End Developer,Nāgpur,0.0,"CSS, JavaScript, HTML",,Front-End Developer
ZapCom Solutions,Frontend Developer,Bengaluru,500000.0,"React, Test-driven development, OOP, JavaScript, Software development",3.3,Front-End Developer
Unstop,Frontend Engineer,Delhi,1100000.0,"Web accessibility, CSS, Bootstrap, React, Analysis skills",3.2,Front-End Developer
EnrichAI,Front end developer - Internship,India,0.0,"React, Angular",4.8,Front-End Developer
WebBirth,Frontend Developer,Bengaluru,0.0,"CSS, Bootstrap, React, Responsive web design, JavaScript",4.4,Front-End Developer
Shopflo,Software Engineer - Frontend,Bengaluru,4800000.0,"CSS, React, Software deployment, Git, JavaScript",4.9,Front-End Developer
Infisuite,Front-end Developer,India,0.0,"CSS, React, Git, Responsive web design, JavaScript",5.0,Front-End Developer
JLL,Frontend Developer - React.JS,Aurangābād,650000.0,"Web design, CSS, Maximo, React, Spark",3.8,Front-End Developer
Webential Technologies,Frontend Developer - Reactjs,Ahmedabad,500000.0,"CSS, React, Web development, DevOps, Git",3.0,Front-End Developer
IndiaRush,Frontend Developer,Delhi,0.0,"CSS, React, English, Application development, PHP",3.6,Front-End Developer
wordsystech,Frontend Developer,Calcutta,1800000.0,"CSS, Software troubleshooting, React, Performance testing, JavaScript",3.8,Front-End Developer
Leegality,Frontend Developer - ReactJs (Women Developers),India,0.0,"Elasticsearch, Data modeling, CSS, React, Data structures",4.9,Front-End Developer
BytesEdge,Frontend Developer,Hyderābād,550000.0,"CSS, React, JavaScript, SCSS, Angular",4.0,Front-End Developer
Ahy Consulting,Frontend Developer,Dombivli,4800000.0,SASS,4.0,Front-End Developer
Warrior tech solutions,ReactJS Developer,Remote,1100000.0,"React, JavaScript, Redux, Software development, APIs",,Front-End Developer
Other Side Consulting,ReactJS Developer,Remote,600000.0,"React, JavaScript, Software development, Front-end development",,Front-End Developer
Nuacem AI,Frontend Developer,Hyderābād,3000000.0,"CSS, React, Git, JavaScript, SCSS",4.5,Front-End Developer
AWSMTECH,HTML CSS JS - Frontend Developer(JAIPUR OFFICE JOB),India,258000.0,"CSS, Bootstrap, WordPress, Content management systems, Git",,Front-End Developer
Vivify Healthcare Pvt. Ltd.,Frontend Developer (React & Angular),Visakhapatnam,600000.0,"CSS, React, Web development, Software deployment, Responsive web design",2.4,Front-End Developer
Foxit Software,Frontend Developer,Noida,3600000.0,"CSS, React, Git, Responsive web design, JavaScript",4.2,Front-End Developer
Start Designs,Frontend Developer,Jaipur,450000.0,"Web design, Adobe Photoshop, CSS, Bootstrap, Adobe Illustrator",,Front-End Developer
Gaurav Solutions,Front End Developer,Mumbai,0.0,"CSS, React, JavaScript, Scalability, HTML",,Front-End Developer
Nagarro,Staff Engineer (Frontend Developer - BEM Methodology),Remote,0.0,"Adobe Photoshop, CSS, English, JavaScript, SASS",3.9,Front-End Developer
Helius Technologies,Frontend ReactJS developer,India,0.0,"Power BI, React, Kubernetes, English, AWS",4.2,Front-End Developer
Cedar Information Technology,Front End Developer,Remote,0.0,"CSS, Bootstrap, Git, JavaScript, Angular",4.2,Front-End Developer
Design Bazaar,Front End Developer,Remote,54000.0,"CSS, Bootstrap, React, English, JavaScript",,Front-End Developer
Nuchange Informatics,Frontend Developer-ReactJS/AngularJS,Bengaluru,750000.0,"Node.js, CSS, React, Test-driven development, Application development",4.5,Front-End Developer
Zimozi Solutions Pvt. Ltd.,React Developer,Remote,0.0,"CI/CD, React, Git, Responsive web design, JavaScript",4.3,Front-End Developer
MindNudge,React Developer (Freshers Welcome),Gurgaon,350000.0,"Web design, CSS, Bootstrap, React, iOS",,Front-End Developer
Virtusa,AngularJs Frontend Developer,Andhra Pradesh,0.0,"Node.js, JavaScript, Angular, TypeScript",3.7,Front-End Developer
Affinity Global Advertising,Frontend Developer (React JS),Mumbai,850000.0,"CI/CD, React, Responsive web design, JavaScript, Continuous integration",3.6,Front-End Developer
BrowserStack,Engineering Manager - Frontend,Remote,0.0,"Software testing, Agile, SaaS, Communication skills, Employee evaluation",4.3,Front-End Developer
Creative Orion,FrontEnd Developer,Farīdābād,0.0,"CSS, Bootstrap, JavaScript, jQuery, HTML",5.0,Front-End Developer
Raga infotech,Frontend Developer/React Developer,Pune,720000.0,"React, Java, JavaScript, Angular, Front-end development",,Front-End Developer
SAP,Frontend Developer - UI5/JavaScript (2 to 7 years),Bengaluru,4800000.0,"SAP, ERP systems, Test automation, Git, Test-driven development",4.2,Front-End Developer
Heliverse Technologies,React JS Developer,Remote,650000.0,"CSS, Software troubleshooting, React, Performance testing, JavaScript",3.9,Front-End Developer
Mindarray Systems,Frontend Developer,Ahmedabad,0.0,"React, Enterprise Software, Responsive web design, Angular, UX",3.8,Front-End Developer
Innovative Glance,Front-End Developer,Ahmedabad,550000.0,"CSS, React, JavaScript, SASS, Redux",,Front-End Developer
TechExe It Solutions,Frontend Developer,Lucknow,3600000.0,"CSS, Bootstrap, React, Git, SVN",5.0,Front-End Developer
Wits Innovation Lab,ReactJS Developer,Noida,950000.0,"React, Redux, APIs, UI, TypeScript",,Front-End Developer
Ostramics Technologies,Frontend Developer - React JS,India,0.0,"CSS, React, Java, JavaScript, APIs",5.0,Front-End Developer
DocMode Health Technologies,Frontend Developer,India,0.0,"Node.js, CSS, Bootstrap, React, JavaScript",4.7,Front-End Developer
Nagarro,"Associate Staff Engineer, Frontend React",Remote,0.0,"CSS, React, Git, JavaScript, Redux",3.9,Front-End Developer
Pixel Digital Marketing,Senior Frontend Developer,Remote,360000.0,"CI/CD, Azure, Node.js, CSS, React",,Front-End Developer
Onprice Infotech,Front End Developer,Bhopal,0.0,,,Front-End Developer
Truein,Frontend Developer,Ahmedabad,600000.0,,4.7,Front-End Developer
My Virtual Teams,Frontend Developer,Ludhiana,450000.0,"CSS, React, Web development, Git, Responsive web design",4.7,Front-End Developer
Mobile Programming India Pvt Ltd,React Native Developer,Remote,1000000.0,"React, Test automation, Android, Java, SDKs",,Front-End Developer
Ericsson,Frontend Developer,Bengaluru,700000.0,"Jira, CI/CD, Node.js, CSS, Bootstrap",4.0,Front-End Developer
EG Danmark A/S,Frontend Developer- EG Construction,Mangalore,600000.0,"CSS, Git, Change management, Analysis skills, JavaScript",,Front-End Developer
Corporate Hierarchy Solutions,Front End Developer,Noida,1250000.0,"CSS, React, JavaScript, Angular, Communication skills",,Front-End Developer
Kiara Global Services,Front End Developer,Ahmedabad,1500000.0,"CI/CD, Authentication, CSS, React, Software deployment",,Front-End Developer
zMed Healthcare Technologies,Frontend,Chennai,4800000.0,"CSS, React, Responsive web design, JavaScript, HTML",3.6,Front-End Developer
DEFTeam Solutions Pvt Ltd,Senior Front End Developer,Hyderābād,750000.0,"React, JavaScript, Redux, Angular, Front-end development",,Front-End Developer
Osian Infotech,Frontend Developer,Mumbai,500000.0,"Web design, Adobe Photoshop, Node.js, CSS, React",4.1,Front-End Developer
Witkenma solutions Pvt Ltd,Front End Developer,Remote,250000.0,"CSS, Software troubleshooting, React, Git, JavaScript",,Front-End Developer
fluidonomics Solutions,Frontend Developer,Pune,650000.0,"CSS, Bootstrap, React, Responsive web design, Java",4.4,Front-End Developer
Codingmart Technologies,ReactJS Developer,Hyderābād,700000.0,"CSS, React, Git, JavaScript, REST",3.8,Front-End Developer
EINSATZ Technologies,Software Engineer (Frontend Developer),Cochin,400000.0,"CSS, React, Malayalam, Git, English",,Front-End Developer
OptimumBrew,Frontend Developer,Surat,450000.0,"CSS, Bootstrap, JavaScript, SCSS, Angular",3.6,Front-End Developer
LogWinTech Pvt. Ltd.,ReactJS Developer,Surat,0.0,"CSS, Software troubleshooting, React, Performance testing, Project management",,Front-End Developer
Zingtree,"Software Engineer, Frontend",Remote,0.0,"CI/CD, AJAX, CSS, Bootstrap, React",5.0,Front-End Developer
Savantys Solutions,Frontend Developer,Bengaluru,650000.0,"CSS, JavaScript, Communication skills, HTML",5.0,Front-End Developer
ROHDE & SCHWARZ GmbH & Co. KG,Frontend Developer,India,0.0,"Jira, CI/CD, CSS, React, Git",4.1,Front-End Developer
Inspire,Frontend developer,Hyderābād,450000.0,"CSS, Bootstrap, React, Mobile applications, Research",3.5,Front-End Developer
Azeosoft Web Technologies,Front End Developer,India,0.0,,4.3,Front-End Developer
Better Marketing,Wordpress Developer,Remote,500000.0,"CSS, Bootstrap, WordPress, English, Responsive web design",,Front-End Developer
Waarta Connection Pvt Ltd,Website Developer,Remote,144000.0,"CSS, React, Web development, Microsoft SQL Server, SQL",,Front-End Developer
Mobikon,Frontend Developer,Pune,500000.0,"Backbone.js, AJAX, MVC, Business intelligence, CSS",3.6,Front-End Developer
iPerformance,Front End Developer,Remote,0.0,"MVC, CSS, Software troubleshooting, Bootstrap, XML",2.4,Front-End Developer
Metyis AG,Frontend Developer,Bengaluru,0.0,"Business intelligence, CSS, Software troubleshooting, React, Git",3.5,Front-End Developer
Netstratum Technologies Pvt Ltd,Junior Software Engineer ( Frontend ),Cochin,450000.0,"English, Java, Analysis skills, C++, C",4.3,Front-End Developer
Bloomstack,Frontend Developer,India,0.0,"Adobe Photoshop, CSS, React, Web development, OOP",1.9,Front-End Developer
INVENSOFT TECHNOLOGIES PVT LTD,UI/Frontend Developer 2 to 4 years ex,India,450000.0,"Management, CSS, Software troubleshooting, Bootstrap, Java",,Front-End Developer
BlackStone eIT,Senior Frontend Developer (Angluar),Remote,0.0,"CSS, Git, Responsive web design, Analysis skills, JavaScript",2.9,Front-End Developer
SandVcapitals Private Limited,React Developer,Remote,2250000.0,"React, JavaScript, Redux, Software development, APIs",,Front-End Developer
Pacifico Solutions,React Developer,Hyderābād,850000.0,"Azure, CSS, Bootstrap, React, Web development",,Front-End Developer
Infoorigin Inc,ReactJS Developer,Nāgpur,1550000.0,"AJAX, Node.js, React, E-Commerce, Java",,Front-End Developer
cult.fit,Frontend Engineer,Bengaluru,700000.0,"Node.js, CSS, React, Responsive web design, JavaScript",3.5,Front-End Developer
Clara Edtech,Frontend Developer,Noida,4800000.0,"CSS, React, Databases, JavaScript, Angular",4.6,Front-End Developer
Digital IT Hub,Junior Front End Developer,Visakhapatnam,270000.0,"CSS, React, Git, Responsive web design, JavaScript",,Front-End Developer
Weir Group,Frontend Developer,Bengaluru,600000.0,"Azure, CSS, React, DevOps, Git",3.8,Front-End Developer
Copper Digital,Frontend Developer,Gurgaon,900000.0,"CSS, React, Project planning, Business analysis, Git",4.3,Front-End Developer
GarudaUAV,Frontend Developer,Noida,550000.0,"Adobe Photoshop, CSS, Web development, Java, Analysis skills",4.1,Front-End Developer
CodeHall Technology,Frontend Engineer,Bengaluru,0.0,"AJAX, CSS, React, JavaScript, REST",4.3,Front-End Developer
Capital Placement Services,Frontend Developer(AngularJS) For 5day Working Company in Gurgaon.,Gurgaon,550000.0,"Web design, MVC, Node.js, CSS, Bootstrap",,Front-End Developer
Helius Technologies,Frontend Engineer,India,0.0,"Software troubleshooting, React, Microsoft SQL Server, JavaScript, PostgreSQL",4.2,Front-End Developer
Splunk,Software Engineer- Frontend (AppD),Bengaluru,2850000.0,"CSS, Bootstrap, React, Kubernetes, D3.js",4.0,Front-End Developer
Uibix,Front End Developer ( 2-3 years ),Thāne,400000.0,"CSS, Software troubleshooting, React, JavaScript, Redux",,Front-End Developer
Creosen,Frontend developer(React.Js),India,0.0,"CSS, React, Git, SVN, JavaScript",3.7,Front-End Developer
Delhi Developer,Front End Developer,Haryana,0.0,"CSS, Bootstrap, JavaScript, Angular, jQuery",1.0,Front-End Developer
Centre for Computational Technologies,Frontend Developer,Pune,300000.0,"Azure, CSS, React, AWS, Machine learning",3.1,Front-End Developer
Webential Technologies,Junior Frontend Developer,Ahmedabad,450000.0,"Web design, Adobe Photoshop, Drupal, CSS, React",3.0,Front-End Developer
Wellorgs Infotech Pvt. Ltd.,ReactJS Developer,Remote,198000.0,"CSS, React, Git, JavaScript, REST",,Front-End Developer
TyrePlex Technologies & Commerce,"Front-End Developer (JavaScript, HTML and CSS)",Gurgaon,4200000.0,"CSS, Bootstrap, React, Git, JavaScript",4.5,Front-End Developer
Accede Solution Inc,Front end developer,Noida,400000.0,"CSS, React, Git, Responsive web design, Analysis skills",,Front-End Developer
Unifize,Frontend Developer,Bengaluru,1500000.0,"CI/CD, Performance tuning, CSS, React, Git",4.7,Front-End Developer
ClanX,Frontend Engineer (ReactJS) - ClanX,Mumbai,2000000.0,"CSS, React, Git, JavaScript, REST",5.0,Front-End Developer
Whizen Academy,WordPress Developer,Shiliguri,150000.0,"CSS, WordPress, Responsive web design, UX, Front-end development",,Front-End Developer
Shunya Ekai Technologies,Frontend Developer,Gurgaon,500000.0,"Web design, CSS, Software troubleshooting, Bootstrap, React",4.1,Front-End Developer
Retail Scan Management Services,React Frontend Developer,Mumbai,4800000.0,"CI/CD, CSS, Software troubleshooting, React, XML",3.5,Front-End Developer
DecodeUp Technologies,Frontend Developer (React Js),Surat,600000.0,"CSS, React, Git, JavaScript, Adobe XD",3.7,Front-End Developer
SaffireTech,Front End Developer,India,400000.0,"CSS, WordPress, PHP, JavaScript, APIs",,Front-End Developer
Day One Technologies,Frontend Developer/Angular Developer,Bengaluru,650000.0,"CSS, Java, JavaScript, REST, Angular",5.0,Front-End Developer
Optim Hire (LAD Software Solutions Pvt LTd),DSA + React Developer,Remote,1020000.0,"Data modeling, CSS, React, Data structures, Databases",3.6,Front-End Developer
Dicetek LLC,Front End Developer,Remote,0.0,"CI/CD, Azure, CSS, React, Kubernetes",4.3,Front-End Developer
Pupa digital agency,React frontend developer,Calicut,138000.0,"CSS, React, JavaScript, Redux, HTML",,Front-End Developer
Aertrip,FRONTEND HTML/CSS DEVELOPER,India,0.0,"CSS, Git, MongoDB, PHP, Docker",3.0,Front-End Developer
Arion Media Corp,Frontend Developer,Coimbatore,550000.0,"CSS, React, Git, Test-driven development, JavaScript",4.5,Front-End Developer
Amura Marketing Technologies,Sr. Frontend Developer,Pune,750000.0,"Web design, 3D animation, Adobe Photoshop, CSS, Bootstrap",4.1,Front-End Developer
WEQ Technologies,Frontend Developer-Angular,Mumbai,4800000.0,"CSS, React, Git, JavaScript, REST",4.1,Front-End Developer
ClanX,Frontend Engineer,Bengaluru,650000.0,"CI/CD, CSS, React, JavaScript, Continuous integration",5.0,Front-End Developer
Nexogic,Frontend Developer – ReactJS,Bhubaneshwar,0.0,"CSS, Bootstrap, React, Data structures, Microservices",,Front-End Developer
Citta Solutions,Angular Developer,Remote,0.0,"CSS, JavaScript, REST, Angular, Agile",3.4,Front-End Developer
Luxoft,Frontend Developer (React),Bengaluru,850000.0,"CSS, React, Git, English, Responsive web design",3.7,Front-End Developer
QPSIT,Front End Developer,India,150000.0,"CSS, Bootstrap, React, JavaScript, Front-end development",,Front-End Developer
KJ Systems India,Front-End Developer (Javascript / AngularJs),India,3000000.0,"Analysis skills, JavaScript, Angular, Communication skills",3.8,Front-End Developer
Prognova Partners Pvt Ltd,Front End Developer,Coimbatore,450000.0,"CSS, React, Web development, JavaScript, AI",,Front-End Developer
PradeepIT Consulting Services,Frontend Developer,Bengaluru,500000.0,"CSS, React, JavaScript, Redux, Integration testing",4.5,Front-End Developer
Thinkitive Technologies Pvt. Ltd,Frontend Developer,India,0.0,"AJAX, MVC, Node.js, CSS, JavaScript",3.9,Front-End Developer
Morpich Design,Frontend Developer,Surat,600000.0,"React, Redux, Angular, HTML",4.1,Front-End Developer
SpeckyFox,Frontend Developer,Noida,2400000.0,"Adobe Photoshop, CSS, React, Git, Responsive web design",4.1,Front-End Developer
Sunshine Manpower Solution And Services,Frontend Developer,Udaipur,950000.0,"CSS, React, Java, JavaScript, Redux",5.0,Front-End Developer
NIS Management Pvt. Ltd,Front End Developer,Delhi,900000.0,"CSS, React, Git, Java, Analysis skills",3.8,Front-End Developer
Particleblack,Frontend Developer (Angular),Chennai,0.0,Angular,,Front-End Developer
TAPADIA TECH,React Developer,Hyderābād,0.0,"Authentication, Image processing, React, Application development, JavaScript",,Front-End Developer
SVAP Infotech,Frontend Developer,Jaipur,450000.0,"AJAX, CSS, Microsoft SQL Server, JavaScript, Angular",4.2,Front-End Developer
OpenLx,Frontend ReactJS Developer,Delhi,0.0,"CSS, React, Data structures, Git, Performance testing",4.1,Front-End Developer
Panorama,Wordpress Developer,Remote,2520000.0,"Website Maintenance, Website Management, WordPress, Project management, Server management",4.6,Front-End Developer
Redinent Innovations,Frontend Developer,Bengaluru,0.0,"CSS, Software troubleshooting, React, Web development, Performance testing",,Front-End Developer
Coderwing,ReactJS Developer Intern Junior,India,150000.0,"React, Mobile applications, JavaScript, REST, Software development",,Front-End Developer
Trionxt Software,Frontend Developer,India,0.0,"Jira, CSS, Bootstrap, WordPress, Project management",4.8,Front-End Developer
Pushpak.ai,Angular Developer,India,0.0,"JavaScript, Redux, Angular",,Front-End Developer
Epirco Infratech Pvt. Ltd.,Junior WordPress Developer,Delhi,150000.0,"CSS, WordPress, JavaScript, Organizational skills, AI",,Front-End Developer
Digiwhiz,Junior Front End Developer,Ahmedabad,500000.0,"Adobe Photoshop, CSS, Bootstrap, React, Responsive web design",4.1,Front-End Developer
KnowledgeQ Interactive Consultancy Services,Frontend Developer,Coimbatore,550000.0,"Node.js, CSS, React, Test-driven development, JavaScript",4.1,Front-End Developer
AppCode Technologies,Frontend developer,Farīdābād,4200000.0,"CSS, Adobe Illustrator, Graphic design, JavaScript, SEO",3.6,Front-End Developer
YAHWEH Software Solutions,Frontend Intern,Bengaluru,60000.0,"CSS, Bootstrap, React, Git, Responsive web design",,Front-End Developer
Maisha Infotech Pvt. Ltd.,Front End Developer,Farīdābād,1296000.0,"Bootstrap, React, Java, PHP, JavaScript",3.6,Front-End Developer
BeeHyv,Developer – Frontend,Hyderābād,600000.0,"Java, AWS, Docker, Terraform, Groovy",2.9,Front-End Developer
Nagarro,"Associate Staff Engineer, Frontend",Remote,0.0,,3.9,Front-End Developer
one.com,Frontend (React.js & Vue.js) Developer,Gurgaon,700000.0,"CSS, React, Git, JavaScript, ECMAScript",4.3,Front-End Developer
SplendorNet Technologies,Angular Developer - Fresher,Pune,4200000.0,"CSS, JavaScript, Angular, HTML",4.5,Front-End Developer
Swiggy,Software Dev Engineer II-Frontend View Jobs,Bengaluru,650000.0,"CSS, React, Git, Test-driven development, JavaScript",3.6,Front-End Developer
i-Sourcing Technologies Private Limited,Front End Developer,India,450000.0,"CSS, React, Git, Research, JavaScript",3.9,Front-End Developer
Radarr Technologies,Frontend Developer (React.js),Bengaluru,650000.0,"Social listening, React, D3.js, JavaScript, REST",3.4,Front-End Developer
American Health Care Academy,Shopify Developer,Remote,0.0,"CSS, Git, JavaScript, Conversion optimization, APIs",,Front-End Developer
Vodafone,Frontend Developer_Manager_Pune,Pune,600000.0,"CI/CD, Business intelligence, React, System design, OOP",3.9,Front-End Developer
Firminiq systems,Front End Developer,Cochin,750000.0,"CSS, React, JavaScript, Redux, APIs",4.3,Front-End Developer
AheadRace,FRONT END DEVELOPER,Hyderābād,600000.0,"React, Angular",4.1,Front-End Developer
Sense7ai,Frontend Developer (React Js),India,800000.0,"React, Mobile applications, Application development, JavaScript, REST",,Front-End Developer
Anblicks,ReactJS Developer,Hyderābād,600000.0,"CI/CD, Azure, CSS, React, DevOps",4.4,Front-End Developer
Kelly Services Internal,Senior Frontend Developer ReactJS/CSS,Pune,0.0,"MVC, Node.js, CSS, React, Git",3.3,Front-End Developer
Beam Innovate Pvt Ltd,Frontend Angular Developer - Internship,India,30000.0,"CSS, React, Visual Studio, Git, OOP",,Front-End Developer
Ocode Technologies,Front End Developer,Mohali,420000.0,"CSS, React, Git, Responsive web design, JavaScript",,Front-End Developer
Spintly India Private Limited,Front End Developer,Madgaon,3960000.0,"CSS, React, Mobile applications, Git, JavaScript",4.1,Front-End Developer
Nithish Software Soluctions Private Limited,ReactJS Developer,Visakhapatnam,120000.0,"React, Data structures, JavaScript, ECMAScript, REST",,Front-End Developer
TagTaste Foods,Frontend Developer,Noida,4200000.0,"CSS, React, Data structures, Git, JavaScript",4.1,Front-End Developer
Bullsmoves,Frontend Intern,Calicut,30000.0,"React, JavaScript, Redux, APIs, HTML",,Front-End Developer
Creative Web Solutions,React Native Front-end Developer Trainee,Remote,0.0,"React, English, Communication skills, React Native",5.0,Front-End Developer
Edgeconnect global Pvt.Ltd.,Front End Developer,Noida,480000.0,JavaScript,,Front-End Developer
Woodpecker Technologies,HTML/XHTML/DHTML/CSS/Javascript Developer,Delhi,0.0,"AJAX, CSS, PHP, JavaScript, HTML",,Front-End Developer
JMR Infotech,Frontend Developer,India,0.0,"CSS, Spark, JavaScript, REST, Angular",4.3,Front-End Developer
DocHipo,Front-end Developer,Remote,0.0,"CSS, React, Mobile applications, JavaScript, REST",,Front-End Developer
Farmkrate,Front End Developer,Visakhapatnam,500000.0,"Web design, CI/CD, Azure, CSS, Software troubleshooting",,Front-End Developer
procallisto solutions pvt,Wordpress Developer,Remote,540000.0,"AJAX, CSS, React, WordPress, Git",,Front-End Developer
Mobikode,Frontend Developer,Pune,500000.0,"Web accessibility, CI/CD, AJAX, Node.js, CSS",4.1,Front-End Developer
T7E,Hiring for Frontend Developer,Mumbai,2400000.0,"CSS, Bootstrap, React, Test-driven development, Responsive web design",4.0,Front-End Developer
Mykare Health,Front End Developer,Cochin,810000.0,"Web design, CSS, React, Web development, Git",,Front-End Developer
SHAJIN PRIVATE LIMITED,Front End Developer,Nagercoil,350000.0,"CSS, React, Git, Responsive web design, JavaScript",,Front-End Developer
Trantor Software Pvt. Ltd,ReactJS Developer,Remote,1650000.0,"Web accessibility, Backbone.js, MVC, CSS, Bootstrap",3.6,Front-End Developer
Microbeans Technology Pvt. Ltd.,Frontend Developer (React Js),Jaipur,414000.0,"React, Data structures, Git, JavaScript, REST",,Front-End Developer
Globiz Technology,REACT JS and Frontend Developer,Ludhiana,550000.0,"CSS, React, JavaScript, REST, APIs",,Front-End Developer
Hira Technosoft,Frontend Developer,Vadodara,200000.0,"AJAX, CSS, Bootstrap, Angular, jQuery",,Front-End Developer
Euroland India,JavaScript Developer,Chennai,500000.0,"Web design, AJAX, CSS, React, Responsive web design",3.9,Front-End Developer
GRABTHESITE,Front End Developer,India,384000.0,"CSS, React, Git, Responsive web design, JavaScript",,Front-End Developer
Emgage,Sr. Frontend Developer,Chennai,1500000.0,"Node.js, React, Java, JavaScript, Angular",4.5,Front-End Developer
Gurutu,Frontend Developer,India,0.0,"CSS, React, Mobile applications, Data structures, Git",5.0,Front-End Developer
Vanilla Networks,Front-End Javascript Developer,Remote,0.0,"Node.js, CSS, React, Web development, Git",3.5,Front-End Developer
Niche Integrated Techno Solution,Frontend Developer,Calcutta,400000.0,"Web design, Cordova, CSS, Responsive web design, JavaScript",,Front-End Developer
Volvo Group,Software Engineer - Adobe AEM Frontend Developer,Bengaluru,600000.0,"Node.js, CSS, React, Content management systems, Git",4.2,Front-End Developer
Masgarti Business,WordPress Developer,Remote,300000.0,"CSS, WordPress, PHP, JavaScript, HTML",,Front-End Developer
PROVIS TECHNOLOGIES PRIVATE LIMITED,Front End Developer,Jaipur,600000.0,"React, Data structures, Git, SVN, JavaScript",4.4,Front-End Developer
